// Jokioinen Jokioisten observatorio/Finland (ID 1201/WMO 02963) lat=60.81 lon=23.5 alt=104;;;;;;;;;;;;;;
w_date;tmax;tmin;rain;srad;wind;dewp_tx;vprsid_tx;rhumd_tx;dewp_tn;vprsd_tn;rhum_tn;TEST;tmax;tmin
20560320;5.4;-11.7;0;12.5;1.3;-7.4;3.5;43;-16.6;1.7;97;0;5.4;-11.7
20560321;7.4;-14.4;0;12.4;0.6;-7;3.6;38;-19.6;1.3;97;0;7.4;-14.4
20560322;5.6;-14;0;12.6;0.6;-8.5;3.2;39;-19.1;1.3;97;0;5.6;-14
20560323;6.6;-13.1;0;13;1.3;-8.8;3.1;35;-18.1;1.5;97;0;6.6;-13.1
20560324;7;-8.1;0;13.8;1.9;-13.7;2.1;23;-13.3;2.2;90;0;7;-8.1
20560325;6.4;-13;0;13.9;1.9;-11.8;2.5;28;-18.6;1.4;91;0;6.4;-13
20560326;3.3;-1.4;1.6;6.9;3.8;-6.8;3.7;53;-4.5;4.4;98;0;3.3;-1.4
20560327;1.3;-6.2;0;10.9;1.9;-8.5;3.2;55;-10;2.9;98;0;1.3;-6.2
20560328;1.7;-13.7;7.8;7.5;2.6;-1.9;5.3;88;-18.6;1.4;98;0;1.7;-13.7
20560329;2.3;1.6;3.7;5.5;3.2;-0.4;5.9;93;-1;5.7;98;0;2.3;1.6
20560330;2.3;-0.2;4.8;6.8;2.6;-1.2;5.6;88;-3;4.9;98;0;2.3;-0.2
20560331;0.8;-0.6;0.6;6.8;3.2;-4.5;4.4;78;-3.6;4.7;97;0;0.8;-0.6
20560401;4.3;-0.9;0.7;13.4;2.6;-3.1;4.9;65;-4;4.6;97;0;4.3;-0.9
20560402;1.8;-0.2;0.9;7.3;3.2;-2.2;5.2;85;-3.7;4.6;93;0;1.8;-0.2
20560403;6.2;-5.1;0;16.7;3.2;-5.3;4.1;47;-8.5;3.2;98;0;6.2;-5.1
20560404;7;-3.2;0;16.9;1.9;-3.6;4.7;50;-6.3;3.8;98;0;7;-3.2
20560405;8.8;-6.6;0;16.6;1.9;-7.2;3.6;33;-10.2;2.8;98;0;8.8;-6.6
20560406;11.3;-1.4;0;17.7;1.9;-2.1;5.2;40;-8.3;3.3;72;0;11.3;-1.4
20560407;13.3;-3.9;0;17.5;1.3;0;6.1;40;-7.2;3.6;97;0;13.3;-3.9
20560408;13.1;-2.3;0;17.8;1.9;-2;5.3;35;-5.1;4.2;99;0;13.1;-2.3
20560409;13.3;1.8;0.2;16.6;1.9;1;6.6;43;-2;5.3;88;0;13.3;1.8
20560410;8;2.5;0;15.6;3.8;-7.6;3.5;34;-0.7;5.8;91;0;8;2.5
20560411;2.9;-2.9;0;18.1;4.5;-9.5;3;44;-9.2;3;75;0;2.9;-2.9
20560412;5.6;-3.3;0;20;3.2;-8.6;3.2;38;-10.9;2.7;68;0;5.6;-3.3
20560413;10.1;-7.8;0;19.1;1.3;-6.1;3.9;32;-11.9;2.5;94;0;10.1;-7.8
20560414;10.1;-4.9;0;19.3;1.9;-2.2;5.2;43;-9.3;3;89;0;10.1;-4.9
20560415;10.2;-3.1;0;19;1.9;-4.5;4.4;36;-7;3.6;90;0;10.2;-3.1
20560416;10.9;-0.9;0;17.4;1.3;0.1;6.2;48;-4.5;4.4;90;0;10.9;-0.9
20560417;11.5;1.8;0;12.5;1.9;1.8;7;52;-0.3;6;98;0;11.5;1.8
20560418;14.4;3.4;0;13.9;1.9;4.9;8.7;52;1.1;6.6;95;0;14.4;3.4
20560419;15;1.4;0;17.3;1.9;3.8;8;46;-0.7;5.8;98;0;15;1.4
20560420;14.2;6.5;0;16.8;1.9;5.1;8.8;53;4.4;8.4;93;0;14.2;6.5
20560421;17.3;1.7;0.6;19.6;1.9;2.4;7.3;35;0;6.1;100;0;17.3;1.7
20560422;17.2;7;0.1;19;1.9;4.9;8.7;42;4.2;8.3;88;0;17.2;7
20560423;13;5.3;0.9;10.8;1.3;-0.8;5.8;38;2;7.1;86;0;13;5.3
20560424;6.5;3.3;7;2.5;3.2;3.4;7.8;85;1.5;6.8;98;0;6.5;3.3
20560425;3.9;0;5;2.9;3.2;-3.2;4.8;65;-2.1;5.2;98;0;3.9;0
20560426;4.8;0;0;8.3;0.6;-0.2;6;75;-1.8;5.3;100;0;4.8;0
20560427;8.9;1.7;2;5.7;1.9;3.2;7.7;69;-0.3;6;97;0;8.9;1.7
20560428;6.1;4.2;6.1;2.7;3.8;4.2;8.2;92;2.6;7.4;98;0;6.1;4.2
20560429;9.8;0.5;0;20.4;1.3;-5.1;4.2;35;-1.5;5.5;98;0;9.8;0.5
20560430;10.4;-0.7;0;12.5;0.6;-2.7;5;40;-3.8;4.6;91;0;10.4;-0.7
20560501;12.7;-0.8;0;22.1;1.9;1.3;6.7;45;-2.6;5;100;0;12.7;-0.8
20560502;17.2;-0.5;4.5;18.5;1.9;1.6;6.8;33;-2.6;5.1;98;0;17.2;-0.5
20560503;13.4;7.4;4.4;3.4;2.6;9.4;11.8;75;5.9;9.6;97;0;13.4;7.4
20560504;18.3;7.9;0.3;8.2;1.3;14.1;16.1;71;6.4;9.9;97;0;18.3;7.9
20560505;17;7.7;1.6;9.7;1.9;9.3;11.7;57;6.3;9.8;96;0;17;7.7
20560506;7.7;4.2;5.5;4.5;4.5;5.1;8.8;86;2.5;7.3;95;0;7.7;4.2
20560507;10.2;2.4;0.2;17.3;3.2;-1.8;5.3;43;0.6;6.4;96;0;10.2;2.4
20560508;13.6;1.4;0;23;1.3;-3.2;4.8;30;-0.3;6;98;0;13.6;1.4
20560509;13.2;-0.8;0;16.4;1.9;-1.9;5.3;34;-3.4;4.8;94;0;13.2;-0.8
20560510;12.2;7.2;0;10.1;4.5;1.8;6.9;48;-1.2;5.6;57;0;12.2;7.2
20560511;19.7;6.7;0;22.5;3.8;8.1;10.8;43;2.6;7.4;78;0;19.7;6.7
20560512;24.8;8.6;0;24.6;2.6;8.4;11.1;31;2.8;7.5;68;0;24.8;8.6
20560513;26.6;12;0;23.7;1.9;10.7;12.9;32;6.9;10;70;0;26.6;12
20560514;24.4;9.3;8.1;24.9;2.6;8.1;10.8;31;7.6;10.4;90;0;24.4;9.3
20560515;17.6;5.3;12.4;6.5;3.2;10.3;12.6;58;4.1;8.3;97;0;17.6;5.3
20560516;7.5;2.1;1.9;3.2;2.6;5.7;9.1;90;0.7;6.4;98;0;7.5;2.1
20560517;6.9;3.4;0.4;9.6;1.3;-1.4;5.5;57;2.1;7.1;97;0;6.9;3.4
20560518;9.7;3.4;0;13.5;2.6;-1;5.7;47;0.4;6.3;86;0;9.7;3.4
20560519;10.2;4;0;16.6;2.6;-2;5.3;42;-0.4;5.9;77;0;10.2;4
20560520;14.5;-1.4;0;29.1;2.6;-2.7;5;29;-3.9;4.6;93;0;14.5;-1.4
20560521;17;2.6;0;29.1;3.2;-1.2;5.6;27;-4.7;4.3;63;0;17;2.6
20560522;20.3;0.6;0;28.5;1.3;1.5;6.8;26;-2.3;5.2;89;0;20.3;0.6
20560523;20;2.7;0;28.6;1.9;1.7;6.9;27;0.3;6.2;90;0;20;2.7
20560524;19.5;2.6;0;22.1;1.3;6.5;9.7;39;-0.5;5.9;86;0;19.5;2.6
20560525;15.5;4.3;7.7;13.2;3.2;4.4;8.4;45;3.1;7.8;99;0;15.5;4.3
20560526;16.6;8.7;0;14.8;1.3;7.4;10.3;51;7.5;10.8;97;0;16.6;8.7
20560527;16.7;4.7;0.2;21.9;1.3;6.6;9.7;48;2.7;7.4;91;0;16.7;4.7
20560528;13.7;2;16.4;9.3;1.9;2.5;7.3;45;0.5;6.3;97;0;13.7;2
20560529;14.7;8.1;0.2;14.3;3.2;0.9;6.5;37;6.9;10.2;96;0;14.7;8.1
20560530;15.4;6.5;1.2;14.7;1.9;8.8;11.4;61;5;8.7;93;0;15.4;6.5
20560531;21;4.6;0;24.7;1.9;4.8;8.6;31;2.2;7.2;89;0;21;4.6
20560601;17.7;10.7;4.5;11.3;2.6;5.8;9.2;42;7.9;10.7;82;0;17.7;10.7
20560602;18.7;9.6;0;24.7;2.6;5.8;9.2;39;8.4;11.4;95;0;18.7;9.6
20560603;19.9;9.3;0.3;22.7;1.9;7.7;10.5;41;7;10.1;86;0;19.9;9.3
20560604;21.6;9.8;0;27.5;1.9;5.8;9.2;32;8.4;11.1;91;0;21.6;9.8
20560605;18.9;11;0;26.2;2.6;8.7;11.2;47;8.1;10.8;81;0;18.9;11
20560606;19.6;8.1;6.1;12.7;3.2;11.2;13.3;53;6.9;10;94;0;19.6;8.1
20560607;17.8;10.9;0.1;30;3.2;5.9;9.3;42;9.7;12.4;94;0;17.8;10.9
20560608;22.6;5.3;0;28.8;1.9;6.8;9.9;32;3;7.6;89;0;22.6;5.3
20560609;24.9;13.9;0;26.6;1.9;10;12.3;34;7.8;10.6;64;0;24.9;13.9
20560610;25.4;8.3;0;28.7;1.9;8.2;10.8;29;4;8.1;75;0;25.4;8.3
20560611;24.7;12.3;0;27.8;3.2;10.2;12.5;35;9.9;12.2;83;0;24.7;12.3
20560612;23.1;12.8;0.1;13.2;3.2;15.5;17.6;55;11.6;14.2;93;0;23.1;12.8
20560613;17.5;10.8;2.9;12.1;2.6;10.6;12.8;59;9.6;12.3;94;0;17.5;10.8
20560614;13;9.7;0.5;7.7;2.6;7.6;10.5;67;7;10;83;0;13;9.7
20560615;19;8.7;0;25.7;2.6;5.3;8.9;37;3.8;8;72;0;19;8.7
20560616;17.8;7.5;0.2;21.9;2.6;3.7;8;36;5.7;9.1;90;0;17.8;7.5
20560617;18.5;5.2;3.8;23.6;1.9;3.9;8.1;35;1.4;6.8;80;0;18.5;5.2
20560618;16.6;9.4;27;8.2;2.6;10.3;12.5;62;8.1;11.2;96;0;16.6;9.4
20560619;16.1;11.3;2.2;13.4;2.6;9.2;11.7;60;10;13;96;0;16.1;11.3
20560620;16.5;9.9;1;17.5;3.2;9.9;12.2;61;8.6;11.4;94;0;16.5;9.9
20560621;16.4;10.7;0;13.3;1.9;7.4;10.3;52;9.4;12.5;97;0;16.4;10.7
20560622;15.5;6.8;3.3;19.8;1.9;6.8;9.9;53;5.5;9.1;95;0;15.5;6.8
20560623;20;9.5;0;20.3;1.3;9.3;11.7;46;8.2;11.4;97;0;20;9.5
20560624;21.5;8.9;1.2;21.3;1.3;9.2;11.6;41;7.6;10.7;95;0;21.5;8.9
20560625;16.5;9;0.1;13.3;3.2;6;9.3;47;7;10;89;0;16.5;9
20560626;15.7;10.4;0;11;1.3;8.9;11.4;61;9;11.8;94;0;15.7;10.4
20560627;16.6;6.3;1.4;9.2;1.3;9.4;11.8;59;4.9;8.7;96;0;16.6;6.3
20560628;20;10.3;0;17;1.3;11.1;13.3;52;8.9;11.9;96;0;20;10.3
20560629;22.3;8.4;0;24;1.3;9.1;11.6;39;6.6;9.8;91;0;22.3;8.4
20560630;21.3;11.2;0;18.4;1.9;8.8;11.4;41;9.5;11.9;89;0;21.3;11.2
20560701;18.7;10.5;5.9;8.2;1.9;10.5;12.7;55;9.1;12.1;96;0;18.7;10.5
20560702;17.9;12.3;0.1;14.8;3.2;10.2;12.4;57;10.8;13.4;93;0;17.9;12.3
20560703;16.8;11;12.4;15.5;3.2;8.5;11.1;55;9.5;12.4;95;0;16.8;11
20560704;19.3;11.1;4;18.1;3.2;9.4;11.8;49;9.6;12.3;94;0;19.3;11.1
20560705;19;13.9;8.7;9.8;3.8;12;14.1;60;12.4;15.4;95;0;19;13.9
20560706;16.5;13;35.1;2.9;2.6;15;18;92;11.5;14.5;96;0;16.5;13
20560707;19.8;13.1;0.2;17.1;2.6;11.8;13.9;56;11.6;14.5;95;0;19.8;13.1
20560708;21.3;12.2;0.3;21.9;2.6;11.4;13.5;49;10.7;13.3;93;0;21.3;12.2
20560709;18.5;10.9;27.9;2.7;3.2;11.7;13.8;61;9.3;12.2;95;0;18.5;10.9
20560710;17.5;14.5;3.8;7;3.2;13.4;15.4;73;12.9;15.8;94;0;17.5;14.5
20560711;17.2;13.8;1;8.2;1.9;14.2;16.2;79;12.2;15.2;95;0;17.2;13.8
20560712;20.6;10.4;7.3;16.6;1.9;13.6;15.6;60;8.8;11.7;95;0;20.6;10.4
20560713;19.6;14.9;1.4;4.4;2.6;18;20.9;86;13.3;16.4;95;0;19.6;14.9
20560714;17.6;13.7;7.1;6.8;2.6;14.6;16.6;79;12.1;14.4;91;0;17.6;13.7
20560715;18.6;10.5;1;21.6;3.2;8.5;11.1;49;8.6;11.2;90;0;18.6;10.5
20560716;20.1;12.4;0;18.4;2.6;8.8;11.3;45;10.7;13.4;94;0;20.1;12.4
20560717;19;11.9;0.1;18.6;1.9;8.5;11.1;48;9.8;12.1;88;0;19;11.9
20560718;15.2;6.8;0.2;13.3;2.6;6.5;9.7;55;5.1;8.9;96;0;15.2;6.8
20560719;18.4;8.4;0.2;18.8;1.9;6.6;9.7;44;6.4;9.6;92;0;18.4;8.4
20560720;19.6;6.5;0;19.8;1.3;4.1;8.2;34;4.8;8.6;95;0;19.6;6.5
20560721;20.9;4.9;0;24.8;1.9;6.2;9.5;36;3.1;7.6;96;0;20.9;4.9
20560722;23.9;7.5;0;23.4;1.3;8.4;11;34;5.7;9.2;94;0;23.9;7.5
20560723;25.1;8.3;0;25.8;0.6;8.7;11.3;32;6.6;9.9;95;0;25.1;8.3
20560724;26.6;9;0.4;20.9;1.3;15.4;17.5;45;7.2;10.4;95;0;26.6;9
20560725;26.7;11.7;0.3;21.9;1.3;14.3;16.3;42;9.9;12.7;95;0;26.7;11.7
20560726;23.6;14.4;0;24.4;1.9;8.9;11.4;36;12.6;15.6;95;0;23.6;14.4
20560727;24.5;9.2;0;16.5;1.3;13.5;15.4;46;7.2;10.2;92;0;24.5;9.2
20560728;21.9;16.1;0;16.4;2.6;11.7;13.8;49;14.3;17.3;93;0;21.9;16.1
20560729;20.8;12.5;5.4;16;1.9;10.3;12.5;48;10.7;13.7;96;0;20.8;12.5
20560730;21.2;10.4;0.2;22.7;1.9;7.2;10.2;38;8.6;11.5;95;0;21.2;10.4
20560731;22.3;8.5;9.2;15.9;1.3;12.1;14.2;49;6.7;10;95;0;22.3;8.5
20560801;21.9;10.2;1.1;13.6;1.9;13.1;15.1;54;8.4;11.5;96;0;21.9;10.2
20560802;19.3;15.4;4.5;9.4;2.6;14.9;17;73;13.5;16.3;93;0;19.3;15.4
20560803;18.9;12.6;2.6;14.1;3.2;10.2;12.4;55;10.7;13.3;93;0;18.9;12.6
20560804;20.5;12.7;0;19.7;2.6;10.4;12.7;50;10.6;12.8;89;0;20.5;12.7
20560805;24.9;9.8;0;23.3;1.9;11.3;13.4;39;7.9;11.1;96;0;24.9;9.8
20560806;23.3;10.2;0;23;1.9;10.4;12.6;41;8.3;11.2;94;0;23.3;10.2
20560807;23.4;8.2;0;21.9;1.9;9.4;11.8;38;6.3;9.8;96;0;23.4;8.2
20560808;24.5;9.3;3;17.6;1.3;11.9;13.9;42;7.4;10.4;94;0;24.5;9.3
20560809;26.1;10.2;0;21;1.3;10.7;12.9;35;8.3;11.2;94;0;26.1;10.2
20560810;26.1;10.2;0;19.8;1.3;11.2;13.3;36;8.2;11;93;0;26.1;10.2
20560811;27.2;9.4;0.1;22;0.6;9.5;11.9;30;7.4;10.5;95;0;27.2;9.4
20560812;27.7;9.7;0;20.1;1.3;10.5;12.7;31;7.7;10.9;96;0;27.7;9.7
20560813;27.8;10.4;0;19.6;0.6;8;10.7;26;8.4;11.2;94;0;27.8;10.4
20560814;26.4;11;0;16.1;1.9;13.1;15.1;40;9;11.9;95;0;26.4;11
20560815;26.2;14.1;0.1;15.6;1.9;13.6;15.6;42;12.1;14.9;94;0;26.2;14.1
20560816;28.3;11;0.1;19.7;0.6;12.4;14.4;34;9;12;96;0;28.3;11
20560817;27;12.8;0;18.1;1.3;16.1;18.3;47;10.8;13.6;95;0;27;12.8
20560818;27.3;14.7;0;18.6;2.6;11.4;13.5;34;12.7;15.9;96;0;27.3;14.7
20560819;28.3;16.2;0;18.3;1.9;14.1;16.1;38;14.2;17.4;94;0;28.3;16.2
20560820;28.2;16.4;0;17.8;2.6;12.3;14.3;34;14.4;17.6;94;0;28.2;16.4
20560821;28.8;17.7;0;17.7;2.6;15;17.1;39;15.7;19.2;93;0;28.8;17.7
20560822;27.3;13.5;0;16.9;1.3;14.3;16.3;41;11.5;14.2;94;0;27.3;13.5
20560823;24.8;13.2;0;19.1;1.9;12.1;14.1;42;10.9;13;88;0;24.8;13.2
20560824;23.5;11.5;0;18.8;2.6;9.6;12;39;9.5;12;92;0;23.5;11.5
20560825;23.7;13.4;0;11.4;3.2;11.7;13.7;44;11.4;14.1;94;0;23.7;13.4
20560826;23.1;12.9;0;10.8;2.6;14.2;16.2;54;10.7;12.9;89;0;23.1;12.9
20560827;23.5;15.7;1.1;9.9;2.6;12.9;14.9;48;13.7;16.4;92;0;23.5;15.7
20560828;24.2;16.5;0;12.7;1.3;12.3;14.3;44;14.5;17.8;94;0;24.2;16.5
20560829;25.7;12.1;0.2;15.3;1.9;8.1;10.8;30;10.1;12.8;94;0;25.7;12.1
20560830;25.1;15.3;0;9.9;1.9;13.9;15.9;46;13.1;15.1;87;0;25.1;15.3
20560831;25.1;14.3;0;10.9;2.6;11.7;13.8;40;12.3;14.8;92;0;25.1;14.3
20560901;23.3;16.8;0;11.7;2.6;12.3;14.3;47;14.8;18;93;0;23.3;16.8
20560902;24;12.2;0;15.6;1.9;9.9;12.2;38;10.2;13;95;0;24;12.2
20560903;21.2;12.7;0;9;2.6;13.1;15.1;57;10.7;13.3;93;0;21.2;12.7
20560904;18.3;11.1;0;11.6;2.6;5.8;9.2;43;6.7;9.8;78;0;18.3;11.1
20560905;13.9;5.3;0.1;8.6;3.2;1.3;6.7;43;2.4;7.3;91;0;13.9;5.3
20560906;15.2;5.3;0;16.4;3.2;1.6;6.9;40;2.7;7.4;93;0;15.2;5.3
20560907;14.4;6.5;0.1;7.7;3.2;5;8.7;54;4;8.1;92;0;14.4;6.5
20560908;15.8;9.4;0;13.4;2.6;3.9;8.1;45;4.9;8.6;78;0;15.8;9.4
20560909;15.4;5.5;0;13;2.6;2.2;7.1;41;3.3;7.7;95;0;15.4;5.5
20560910;12.4;7;0.4;5;1.3;5.8;9.2;66;5;8.7;95;0;12.4;7
20560911;14.1;4.4;0;11.2;0.6;2.7;7.4;47;2;7.1;95;0;14.1;4.4
20560912;13.8;0.3;0.3;9.7;1.9;6.4;9.6;62;-2.4;5.1;97;0;13.8;0.3
20560913;13.1;4;0.5;7.2;1.3;5.8;9.3;63;1.7;6.9;96;0;13.1;4
20560914;13.6;6.8;2.2;9.5;1.9;7.5;10.4;68;4.8;8.6;95;0;13.6;6.8
20560915;14.4;6.1;0.1;11.7;3.2;2.1;7.1;44;4;8.1;95;0;14.4;6.1
20560916;15.2;4.5;0;14.6;3.8;-1;5.7;33;0.3;6.2;83;0;15.2;4.5
20560917;16.5;3.8;0;13.6;1.9;0.7;6.4;34;1.2;6.7;94;0;16.5;3.8
20560918;19.1;0.1;0;12.7;1.3;4.9;8.7;38;-2.6;5.1;97;0;19.1;0.1
20560919;14.3;3.8;0;13.7;2.6;-6.2;3.9;24;1.5;6.8;96;0;14.3;3.8
20560920;12.8;-0.8;0;13;1.3;-1.5;5.5;38;-4;4.5;94;0;12.8;-0.8
20560921;12.6;-2.6;0.1;10.2;1.3;0.6;6.4;45;-5.8;4;96;0;12.6;-2.6
20560922;15.7;8;0;7.3;1.3;2.5;7.3;41;5.5;9;91;0;15.7;8
20560923;14.4;9.4;0;4.8;1.9;1.5;6.8;42;7.4;10.4;94;0;14.4;9.4
20560924;12.7;9.8;0;3;1.9;4.5;8.4;59;6.7;9.8;86;0;12.7;9.8
20560925;13.6;5.4;0;4.9;0.6;1.6;6.9;45;3.4;7.8;97;0;13.6;5.4
20560926;16.9;-1.3;0;9.7;1.3;5.7;9.1;47;-4.2;4.5;97;0;16.9;-1.3
20560927;13.7;5.2;0;7.1;1.9;2.6;7.4;48;3.1;7.6;96;0;13.7;5.2
20560928;12.8;7;1.1;6.3;3.8;2.5;7.3;51;3.7;8;86;0;12.8;7
20560929;12.3;8.1;10.1;1.8;3.2;10;12.3;89;6.2;9.6;95;0;12.3;8.1
20560930;12.9;9.4;3.1;2.2;3.8;9.5;11.9;82;7.5;10.4;93;0;12.9;9.4
20561001;13.8;9.6;0.4;3.7;3.2;7.3;10.2;66;7.6;10.4;92;0;13.8;9.6
20561002;14;7.6;0.1;6.8;1.3;6.6;9.7;62;5.7;9.3;96;0;14;7.6
20561003;12.7;2.5;0;3.6;1.3;5.9;9.3;65;0.1;6.2;96;0;12.7;2.5
20561004;12.8;5.2;1.9;1.4;3.8;8.1;10.8;75;3;7.6;95;0;12.8;5.2
20561005;15.2;7.7;0;8.2;2.6;3.4;7.8;45;5.4;9;92;0;15.2;7.7
20561006;14.4;9.3;0;4.4;3.8;4.3;8.3;51;7.1;10.1;91;0;14.4;9.3
20561007;13.4;9.6;0.4;1.3;2.6;10.2;12.4;82;7.7;10.8;95;0;13.4;9.6
20561008;13.9;12.5;0.5;1.3;2.6;12;14.5;92;10.6;13.4;95;0;13.9;12.5
20561009;13.4;12.4;0.4;0.8;3.8;9.2;11.7;77;10.5;13.2;94;0;13.4;12.4
20561010;12.9;6.7;1.9;6;3.2;3.8;8;55;4.4;8.4;93;0;12.9;6.7
20561011;11.7;1.9;0;8.1;2.6;0;6.1;46;-1.6;5.4;89;0;11.7;1.9
20561012;12.8;7.2;6;2.9;5.1;5.9;9.3;64;3.4;7.8;83;0;12.8;7.2
20561013;12.6;2.9;1.9;3.6;2.6;3.7;8;56;0.3;6.2;94;0;12.6;2.9
20561014;9.3;-2.9;0;7.1;0.6;-2.8;5;45;-6;3.9;96;0;9.3;-2.9
20561015;10.5;3.9;0;4.7;1.9;0.2;6.2;51;0.5;6.3;88;0;10.5;3.9
20561016;9.4;2.7;0;6.7;3.2;-1.5;5.5;49;-0.5;5.9;90;0;9.4;2.7
20561017;10;1.4;0;3.5;2.6;3.3;7.7;66;-1.3;5.6;95;0;10;1.4
20561018;10.4;6.1;4;2.3;3.8;5.5;9;75;3.9;8.1;94;0;10.4;6.1
20561019;9.9;7.9;8.8;0.7;1.9;8;10.9;94;6;9.4;95;0;9.9;7.9
20561020;10.8;9.4;6.2;0.7;1.3;8.9;11.4;92;7.5;10.6;95;0;10.8;9.4
20561021;9.9;8.2;4.2;0.8;1.9;8;10.8;93;6.3;9.7;95;0;9.9;8.2
20561022;8.4;6.4;0.1;0.8;1.9;6.2;9.5;92;4.1;8.2;94;0;8.4;6.4
20561023;8.2;3.7;0;2.6;1.3;3.5;7.8;77;0.9;6.5;93;0;8.2;3.7
20561024;7.2;-0.5;0;3.4;1.3;4.5;8.5;90;-3.6;4.7;95;0;7.2;-0.5
20561025;11.5;5.7;0;2.6;2.6;6.5;9.7;74;3.2;7.7;93;0;11.5;5.7
20561026;9.5;5.3;0;1.9;1.9;3.8;8;72;3;7.6;95;0;9.5;5.3
20561027;9.4;7.5;1.1;1.3;2.6;4.7;8.5;77;5.4;9;94;0;9.4;7.5
20561028;8;4.8;3.8;0.5;3.2;5.3;8.9;90;2.3;7.2;94;0;8;4.8
20561029;10.8;6.3;4.9;0.6;3.2;8.8;11.4;92;4;8.2;94;0;10.8;6.3
20561030;10.8;6.2;3.8;0.6;2.6;8.2;10.9;88;4.1;8.2;95;0;10.8;6.2
20561031;6.2;1.3;0;3.1;2.6;-1.2;5.6;65;-1.9;5.3;93;0;6.2;1.3
20561101;7.2;-2.4;8.4;1.1;2.6;3.1;7.6;82;-6;3.9;94;0;7.2;-2.4
20561102;8.3;2.5;1;2.1;2.6;4;8.1;80;-0.4;5.9;94;0;8.3;2.5
20561103;10.4;7.4;5.3;0.7;1.9;8.1;10.8;90;5.3;8.9;95;0;10.4;7.4
20561104;11.8;5.1;3.2;0.6;2.6;8.1;10.8;81;2.4;7.3;93;0;11.8;5.1
20561105;11.5;3.7;4.3;0.5;3.2;9;11.5;88;1;6.6;94;0;11.5;3.7
20561106;11.1;7.6;12.9;1;4.5;6;9.3;74;5.1;8.8;92;0;11.1;7.6
20561107;9.3;3.7;14.8;0.7;3.2;6.3;9.6;87;0.7;6.4;92;0;9.3;3.7
20561108;6.6;2.6;0;1.9;1.9;0;6.1;69;-0.6;5.9;92;0;6.6;2.6
20561109;6.8;0.8;7.2;2.1;3.2;1.2;6.7;74;-2.7;5;92;0;6.8;0.8
20561110;6.4;1.6;6.6;0.7;1.9;3.8;8;92;-1.4;5.5;95;0;6.4;1.6
20561111;3.1;-1.2;0;1.7;1.3;-0.4;6;89;-4.7;4.3;94;0;3.1;-1.2
20561112;2.7;-0.9;14.2;1.6;2.6;-1.9;5.3;82;-4.1;4.5;96;0;2.7;-0.9
20561113;8.2;1.3;7.4;0.4;3.2;4.4;8.4;83;-1.7;5.4;95;0;8.2;1.3
20561114;2.7;-1.3;0;1.8;2.6;-4.5;4.4;68;-5.4;4.1;90;0;2.7;-1.3
20561115;6.7;-0.9;1.3;0.4;3.2;2.1;7.1;80;-4;4.6;97;0;6.7;-0.9
20561116;8.1;6.4;1.4;0.2;1.9;5.8;9.2;93;4.1;8.2;95;0;8.1;6.4
20561117;8.7;7.7;0;0.5;3.2;4.5;8.4;81;5;8.7;92;0;8.7;7.7
20561118;8.5;6.3;1.1;0.6;1.9;3.9;8.1;79;3.7;8;94;0;8.5;6.3
20561119;10.6;6.2;9.8;0.1;3.2;5.3;8.9;74;3.7;8;95;0;10.6;6.2
20561120;10.4;4.7;1.7;0.4;3.8;4.3;8.3;70;1.6;6.8;92;0;10.4;4.7
20561121;9.7;6.3;7.1;0.3;3.2;7.1;10.1;90;3.7;8;94;0;9.7;6.3
20561122;9.7;5.1;2.2;0.6;3.8;5.8;9.2;82;2;7.1;92;0;9.7;5.1
20561123;5.9;4.4;5.4;1;3.2;0.9;6.5;78;1;6.6;91;0;5.9;4.4
20561124;4.8;1.3;0;1.1;1.3;1.5;6.8;90;-2.1;5.2;94;0;4.8;1.3
20561125;2.2;0.2;0;0.6;0.6;-0.9;5.7;94;-3.1;4.9;96;0;2.2;0.2
20561126;0.6;-2.8;0.1;0.6;0.6;-3;4.9;92;-6.8;3.7;94;0;0.6;-2.8
20561127;-1;-2.8;0.1;0.4;2.6;-5.8;4;85;-6.9;3.6;93;0;-1;-2.8
20561128;0.6;-0.7;6.1;0.3;3.2;-4.7;4.3;81;-4.9;4.2;91;0;0.6;-0.7
20561129;4.2;0.9;0.7;0.3;3.2;0.7;6.4;89;-2.7;5;94;0;4.2;0.9
20561130;3.4;1.1;0.2;0.7;2.6;-1.2;5.6;83;-3.2;4.8;89;0;3.4;1.1
20561201;2.7;1.9;1.6;0.5;1.9;-1.3;5.5;87;-1.2;5.6;96;0;2.7;1.9
20561202;2.2;0.8;0.5;0.3;1.9;-1.1;5.6;92;-2.6;5;95;0;2.2;0.8
20561203;3.6;2.3;0;0.3;1.9;-0.3;6;88;-0.8;5.8;96;0;3.6;2.3
20561204;5.3;3.4;1;0.3;2.6;0.8;6.5;83;0.3;6.3;96;0;5.3;3.4
20561205;5.5;4.6;1;0.1;4.5;2.2;7.1;90;1.6;6.8;95;0;5.5;4.6
20561206;5.8;3.8;2.6;0.1;2.6;3;7.6;93;0.7;6.4;95;0;5.8;3.8
20561207;4.9;3.7;0;0.4;1.9;0.2;6.2;82;0.4;6.3;94;0;4.9;3.7
20561208;5.3;2.2;2.3;0.3;2.6;1;6.6;84;-1.6;5.4;92;0;5.3;2.2
20561209;6.5;5;0.3;0.2;2.6;3.6;7.9;92;2;7.1;95;0;6.5;5
